hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
GCF_013393845.1|NZ_CP040100.1|NZ_CP040100.1_1842	clust_rep_seq	9328	231	VcaM4I__VcaM4I	3.7000000000000002e-62	210.4	0.512	0.714	66	230
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2154	clust_rep_seq	9351	234	RM_Type_II__Type_II_REase19	1e-15	57.6	0.438	0.59	96	233
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2154	clust_rep_seq	9351	234	VcaM4I__VcaM4I	8.7e-62	209.2	0.59	0.812	44	233
GCF_015654285.1|NZ_CP064859.1|NZ_CP064859.1_169	clust_rep_seq	9400	337	Kiwa__KwaB	7.799999999999999e-54	182.7	0.984	0.979	5	334
GCF_041714635.1|NZ_CP168212.1|NZ_CP168212.1_2076	clust_rep_seq	9403	275	Aristaios__Aristaios	2.1e-33	115.7	0.551	0.96	3	266
GCF_041950465.1|NZ_CP169540.1|NZ_CP169540.1_1054	clust_rep_seq	9410	229	Retron_VII_2__DUF3800	2.3e-15	56.7	0.991	0.856	4	199
GCF_042245395.1|NZ_CP145310.1|NZ_CP145310.1_1501	clust_rep_seq	9422	521	Septu__PtuA	3e-21	76.2	0.766	0.551	36	322
GCF_042691635.1|NZ_CP170491.1|NZ_CP170491.1_1847	clust_rep_seq	9430	208	Aristaios__Aristaios	7.3e-46	156.7	0.598	0.976	1	203
GCF_042691635.1|NZ_CP170491.1|NZ_CP170491.1_1849	clust_rep_seq	9431	449	Septu__PtuA	3.9e-30	105.6	0.747	0.713	1	320
GCF_042691635.1|NZ_CP170491.1|NZ_CP170491.1_1849	clust_rep_seq	9431	449	Paris_II__AriA_AAA21	2.4999999999999998e-33	115.5	0.854	0.724	1	325
GCF_042848055.1|NZ_AP031614.1|NZ_AP031614.1_1181	clust_rep_seq	9436	369	Lamassu__LmuA_Mrr	8.3e-06	25.4	0.407	0.382	35	175
GCF_042848055.1|NZ_AP031614.1|NZ_AP031614.1_1191	clust_rep_seq	9438	236	Aristaios__Aristaios	1.1e-59	202.1	0.611	0.996	2	236
GCF_042848055.1|NZ_AP031614.1|NZ_AP031614.1_1208	clust_rep_seq	9440	313	RM_Type_IV__Type_IV_03	1.5e-22	80.4	0.838	0.792	26	273
GCF_042940635.1|NZ_CP134976.1|NZ_CP134976.1_1287	clust_rep_seq	9455	64	PD-T2-1__PD-T2-1A	7.5e-11	42.3	0.86	1.0	1	64
GCF_043995865.1|NZ_CP171887.1|NZ_CP171887.1_1699	clust_rep_seq	9477	551	RT_I_II_III_IV_V_VI_1	6.2e-12	44.6	0.508	0.283	114	269
GCF_043995865.1|NZ_CP171887.1|NZ_CP171887.1_1699	clust_rep_seq	9477	551	DRT6__DRT6	1.3e-192	641.0	0.914	0.982	3	543
GCF_044496695.1|NZ_CP172405.1|NZ_CP172405.1_848	clust_rep_seq	9493	192	AbiT__AbiTii	4.2e-06	26.2	0.654	0.714	17	153
GCF_053643215.1|NZ_CM132188.1|NZ_CM132188.1_1052	clust_rep_seq	9521	207	gcuWGS21__gcuWGS21	2.0999999999999998e-67	226.1	0.981	0.995	2	207
GCF_001879585.1|NZ_CP013248.1|NZ_CP013248.1_1779	clust_rep_seq	9616	99	WYL_I_II_III_IV_V_VI_4	2e-05	24.3	0.413	0.737	5	77
GCF_001879585.1|NZ_CP013248.1|NZ_CP013248.1_1830	clust_rep_seq	9631	206	CmdTAC__CmdT	1.7e-06	27.3	0.471	0.587	28	148
GCF_001887055.1|NZ_CP013826.1|NZ_CP013826.1_1170	clust_rep_seq	9668	272	PD_DExK_I_II_III_IV_V_VI_5	1.1e-21	76.2	0.961	0.46	4	128
GCF_001887515.1|NZ_CP013318.1|NZ_CP013318.1_312	clust_rep_seq	9682	203	DarTG__DarT	1.8999999999999999e-22	79.6	0.91	0.833	14	182
GCF_001887615.1|NZ_CP013320.1|NZ_CP013320.1_263	clust_rep_seq	9684	185	DEDDh_I_II_III_IV_V_VI_1	6.1e-35	120.3	0.994	0.843	19	174
GCF_001887615.1|NZ_CP013320.1|NZ_CP013320.1_415	clust_rep_seq	9687	100	PfiAT__PfiT	5.9e-05	22.6	0.843	0.9	3	92
GCF_002850455.1|NZ_CP019320.1|NZ_CP019320.1_1842	clust_rep_seq	9713	267	AbiH__AbiH	3.6e-12	46.3	0.418	0.427	101	214
GCF_002874015.2|NZ_CP170001.1|NZ_CP170001.1_485	clust_rep_seq	9745	385	Detocs__dtcC_hydrolase	2.3999999999999996e-22	78.7	0.522	0.527	169	371
GCF_002874615.2|NZ_CP170017.1|NZ_CP170017.1_494	clust_rep_seq	9751	305	DS-24__DS-24	6.7e-51	173.1	0.58	0.525	132	291
GCF_002906655.1|NZ_CP025794.1|NZ_CP025794.1_106	clust_rep_seq	9787	366	DS-5__DS-5B	1.8e-73	247.5	0.981	0.945	7	352
GCF_002906655.1|NZ_CP025794.1|NZ_CP025794.1_106	clust_rep_seq	9787	366	gcu24__gcu24	2e-89	300.2	0.884	0.954	3	351
GCF_002906655.1|NZ_CP025794.1|NZ_CP025794.1_110	clust_rep_seq	9788	212	Sirona__VCA0356	1.9e-21	76.2	0.78	0.962	3	206
GCF_040735825.1|NZ_CP147727.1|NZ_CP147727.1_289	clust_rep_seq	9816	346	Sucellos__SclA_VCA0367	1.0999999999999999e-127	425.1	0.994	0.928	1	321
GCF_041734175.1|NZ_CP168658.1|NZ_CP168658.1_1006	clust_rep_seq	9845	272	Aristaios__Aristaios	5.6e-47	160.3	0.611	0.993	1	270
GCF_045004265.1|NZ_CP173383.1|NZ_CP173383.1_1433	clust_rep_seq	9878	271	Aristaios__Aristaios	1.3e-38	132.8	0.583	0.923	9	258
GCF_045278325.1|NZ_CP128803.1|NZ_CP128803.1_1228	clust_rep_seq	9889	271	AbiJ__AbiJ	1.6e-07	30.5	0.467	0.52	126	266
GCF_045291255.1|NZ_CP134278.1|NZ_CP134278.1_1169	clust_rep_seq	9898	189	PD-T7-4__PD-T7-4	2.6e-74	248.7	0.803	0.937	10	186
GCF_053515815.1|NZ_CM130728.1|NZ_CM130728.1_917	clust_rep_seq	9901	199	CBASS__2TM_Gros	3.3e-13	49.8	0.598	0.915	10	191
GCF_053515815.1|NZ_CM130728.1|NZ_CM130728.1_917	clust_rep_seq	9901	199	CBASS__Effector_2TM_S_2TMBeta	2.6e-26	91.9	0.994	0.869	15	187
GCF_053515815.1|NZ_CM130728.1|NZ_CM130728.1_917	clust_rep_seq	9901	199	Panoptes__OptE	1.1e-74	250.2	1.0	1.0	1	199
GCF_053643215.1|NZ_CM132188.1|NZ_CM132188.1_987	clust_rep_seq	9908	354	PD-T2-1__PD-T2-1B	1.1e-40	139.4	0.986	0.983	5	352
GCF_053643215.1|NZ_CM132188.1|NZ_CM132188.1_988	clust_rep_seq	9909	57	PD-T2-1__PD-T2-1A	9.5e-11	42.0	0.744	0.982	1	56
GCF_054111865.1|NZ_CM134200.1|NZ_CM134200.1_1738	clust_rep_seq	9924	176	Aristaios__Aristaios	8.1e-21	74.4	0.442	0.915	14	174
GCF_055389885.1|NZ_AP040272.1|NZ_AP040272.1_2743	clust_rep_seq	9954	335	Retron_VII_2__DUF3800	4.5e-09	36.4	0.972	0.806	3	272
GCF_055797365.1|NZ_CP118728.1|NZ_CP118728.1_612	clust_rep_seq	9958	368	gcu24__gcu24	2.4e-37	128.7	0.828	0.97	5	361
GCF_055797365.1|NZ_CP118728.1|NZ_CP118728.1_612	clust_rep_seq	9958	368	DS-5__DS-5B	5e-87	292.1	0.981	0.995	1	366
GCF_055797365.1|NZ_CP118728.1|NZ_CP118728.1_614	clust_rep_seq	9959	122	PhiR47.1_PanTA__PanT	7.3e-20	70.4	0.766	0.803	25	122
GCF_055797365.1|NZ_CP118728.1|NZ_CP118728.1_615	clust_rep_seq	9960	163	PhiR47.1_PanTA__PanA	2.7e-50	169.9	0.74	0.957	1	156
GCF_055808835.1|NZ_CM147884.1|NZ_CM147884.1_2415	clust_rep_seq	9971	529	Detocs__dtcC_TOPRIM	2.2e-23	82.5	0.593	0.408	301	516
GCF_056820805.1|NZ_CM165957.1|NZ_CM165957.1_1431	clust_rep_seq	9996	244	AbiA_small__SLATT	2.4e-14	52.9	0.911	0.758	33	217
GCF_056820805.1|NZ_CM165957.1|NZ_CM165957.1_1431	clust_rep_seq	9996	244	DRT_3__SLATT	6.3e-48	162.2	0.97	0.807	24	220
GCF_056820805.1|NZ_CM165957.1|NZ_CM165957.1_1434	clust_rep_seq	9997	292	CBASS__Effector_TIR	1.1e-35	122.8	0.453	0.538	3	159
GCF_058215515.1|NZ_CM177085.1|NZ_CM177085.1_855	clust_rep_seq	10002	202	AbiA_small__AbiA_SLATT	7e-09	35.1	0.678	0.658	14	146
GCF_058215515.1|NZ_CM177085.1|NZ_CM177085.1_855	clust_rep_seq	10002	202	AbiA_small__SLATT	1.4e-16	60.2	0.916	0.906	7	189
GCF_058215515.1|NZ_CM177085.1|NZ_CM177085.1_855	clust_rep_seq	10002	202	DRT9__SLATT	4.9e-17	61.4	0.768	0.837	3	171
GCF_058215515.1|NZ_CM177085.1|NZ_CM177085.1_855	clust_rep_seq	10002	202	DRT_3__SLATT	7.2e-46	155.5	0.945	0.98	2	199
GCF_059682885.1|NZ_CM185026.1|NZ_CM185026.1_437	clust_rep_seq	10033	263	Shedu__SduA	2.8e-58	197.8	0.618	0.97	8	262
GCF_059683725.1|NZ_CM185037.1|NZ_CM185037.1_1075	clust_rep_seq	10038	199	Aristaios__Aristaios	6.8e-33	114.0	0.533	0.884	5	180
GCF_059683725.1|NZ_CM185038.1|NZ_CM185038.1_1142	clust_rep_seq	10053	204	PD-T4-7__PD-T4-7	1.2e-26	93.1	0.571	0.824	29	196
GCF_059683745.1|NZ_CM185039.1|NZ_CM185039.1_1718	clust_rep_seq	10070	674	Retron_I_A__ATPase_TypeIA	6.9e-06	24.9	0.777	0.65	1	438
GCF_059683745.1|NZ_CM185039.1|NZ_CM185039.1_1718	clust_rep_seq	10070	674	Gabija__GajA	1.4e-53	182.2	0.838	0.869	1	586
GCF_059910985.1|NZ_CM187677.1|NZ_CM187677.1_480	clust_rep_seq	10089	116	TIR-VIII__TIR-VIII_A	6.5e-50	167.4	0.957	0.957	1	111
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1345	clust_rep_seq	10114	193	AbiA_small__AbiA_SLATT	1.4e-07	30.9	0.74	0.741	6	148
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1345	clust_rep_seq	10114	193	DRT9__SLATT	6.5e-18	64.3	0.894	0.933	4	183
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1345	clust_rep_seq	10114	193	AbiA_small__SLATT	1.3e-19	70.1	0.717	0.741	9	151
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1345	clust_rep_seq	10114	193	DRT_3__SLATT	8e-63	210.8	0.96	0.99	2	192
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1361	clust_rep_seq	10118	144	PhiR47.1_PanTA__PanA	1.9e-40	137.8	0.721	0.986	2	143
GCF_002142655.1|NZ_CP021145.1|NZ_CP021145.1_1364	clust_rep_seq	10121	221	Shedu__SduA	3.9e-14	52.5	0.497	0.837	14	198
GCF_002196515.1|NZ_CP018836.1|NZ_CP018836.1_115	clust_rep_seq	10146	848	Detocs__dtcC	7.7e-28	97.0	0.579	0.283	3	242
GCF_002196515.1|NZ_CP018836.1|NZ_CP018836.1_572	clust_rep_seq	10150	319	Retron_IX__HEPN	2e-09	37.2	0.974	0.386	188	310
GCF_002204915.1|NZ_CP016321.1|NZ_CP016321.1_1465	clust_rep_seq	10156	82	cas2_I_II_III_IV_V_VI_13	3.9e-05	23.3	0.944	0.817	3	69
GCF_002211985.1|NZ_CP022102.1|NZ_CP022102.1_430	clust_rep_seq	10197	289	EcoKMcrA__EcoKMcrA	9.700000000000001e-34	116.9	0.429	0.789	50	277
GCF_002211985.1|NZ_CP022102.1|NZ_CP022102.1_430	clust_rep_seq	10197	289	ScoMcrA__ScoMcrA	7.5e-66	222.5	0.645	0.934	18	287
GCF_002211985.1|NZ_CP022102.1|NZ_CP022102.1_430	clust_rep_seq	10197	289	TagI__TagI	7.7e-77	258.5	0.698	0.917	17	281
GCF_002863725.1|NZ_CP019121.1|NZ_CP019121.1_1731	clust_rep_seq	10210	596	Gabija__GajA	1.8e-35	122.3	0.694	0.807	1	481
GCF_002863725.1|NZ_CP019121.1|NZ_CP019121.1_1732	clust_rep_seq	10211	251	AbiG__AbiGi	1.8e-46	158.3	0.913	0.98	6	251
GCF_002863725.1|NZ_CP019121.1|NZ_CP019121.1_1733	clust_rep_seq	10212	489	Nhi__Nhi	4e-164	546.2	0.99	1.0	1	489
GCF_002863725.1|NZ_CP019121.1|NZ_CP019121.1_1733	clust_rep_seq	10212	489	AbiO__AbiO	9.199999999999999e-195	647.3	0.996	1.0	1	489
GCF_002872705.2|NZ_CP169998.1|NZ_CP169998.1_213	clust_rep_seq	10224	285	DS-35__DS-35	5.4e-71	239.0	0.985	0.961	5	278
GCF_002872705.2|NZ_CP169998.1|NZ_CP169998.1_765	clust_rep_seq	10229	456	Hailong__HalA	8.500000000000001e-28	97.1	0.819	0.739	116	452
GCF_002873285.2|NZ_CP170019.1|NZ_CP170019.1_1805	clust_rep_seq	10245	558	Avs1__Avs1C	9.9e-09	34.6	0.782	0.131	10	82
GCF_002906455.1|NZ_CP026315.1|NZ_CP026315.1_2588	clust_rep_seq	10274	231	Aristaios__Aristaios	9.7e-39	133.2	0.601	0.987	2	229
GCF_002906455.1|NZ_CP026315.1|NZ_CP026315.1_2606	clust_rep_seq	10277	174	Aristaios__Aristaios	1.7e-43	148.9	0.449	0.879	15	167
GCF_002906455.1|NZ_CP026315.1|NZ_CP026315.1_2639	clust_rep_seq	10281	281	RM_Type_IV__Type_IV_05	2.6e-22	79.5	0.461	0.431	158	278
GCF_002906455.1|NZ_CP026319.1|NZ_CP026319.1_63	clust_rep_seq	10286	449	RT_I_II_III_IV_V_VI_1	2.2e-90	302.1	0.953	0.633	28	311
GCF_002906455.1|NZ_CP026320.1|NZ_CP026320.1_43	clust_rep_seq	10294	216	Esos__VCA0450	3.1000000000000003e-30	105.4	0.459	0.727	45	201
GCF_000006745.1|NC_002506.1|NC_002506.1_370	clust_rep_seq	10298	251	Brigantia__VCA0419	1.3e-107	358.1	0.983	0.908	23	250
GCF_000196095.1|NC_004603.1|NC_004603.1_1716	clust_rep_seq	10306	148	VP1817__VP1817	6.7e-47	158.7	0.993	0.993	1	147
GCF_000196095.1|NC_004603.1|NC_004603.1_1734	clust_rep_seq	10312	170	VP1839__VP1839	1.1000000000000001e-63	213.7	0.882	0.982	1	167
GCF_000196095.1|NC_004603.1|NC_004603.1_1735	clust_rep_seq	10313	193	VP1840__VP1840	2.1e-81	272.6	0.777	0.974	5	192
GCF_000196095.1|NC_004603.1|NC_004603.1_1735	clust_rep_seq	10313	193	Dag__Dag1_VP1840	1e-84	283.1	0.828	0.974	5	192
GCF_000196095.1|NC_004603.1|NC_004603.1_1746	clust_rep_seq	10317	212	VP1851__VP1851	1.3000000000000001e-102	341.6	0.844	0.967	3	207
GCF_000196095.1|NC_004603.1|NC_004603.1_1749	clust_rep_seq	10318	275	PD-Lambda-3__PD-Lambda-3_B	6.9e-84	280.7	0.989	0.975	1	268
GCF_000196095.1|NC_004603.1|NC_004603.1_1749	clust_rep_seq	10318	275	VP1853__VP1853	3.3e-116	386.5	0.993	0.975	1	268
GCF_000430425.1|NC_021848.1|NC_021848.1_821	clust_rep_seq	10350	229	RM_Type_IV__Type_IV_05	5e-24	85.2	0.688	0.978	4	227
GCF_000430425.1|NC_021848.1|NC_021848.1_849	clust_rep_seq	10362	281	Uzume__UzuA	9.500000000000001e-84	280.6	0.996	0.993	3	281
GCF_000430425.1|NC_021848.1|NC_021848.1_856	clust_rep_seq	10366	302	BstA__BstA	4.5e-82	274.8	0.964	0.98	2	297
GCF_000746665.1|NZ_CP009261.1|NZ_CP009261.1_1690	clust_rep_seq	10385	316	Aristaios__Aristaios	3.4e-61	207.0	0.632	0.905	25	310
GCF_001636035.1|NZ_CP011406.1|NZ_CP011406.1_1912	clust_rep_seq	10414	484	DS-20__DS-20	9.6e-174	578.3	0.976	1.0	1	484
GCF_001653775.1|NZ_CP011775.1|NZ_CP011775.1_1488	clust_rep_seq	10431	130	PD-T7-4__PD-T7-4	1.4e-37	128.7	0.563	0.915	2	120
GCF_001680065.1|NZ_CP016349.1|NZ_CP016349.1_1918	clust_rep_seq	10448	155	VP1817__VP1817	2.4e-40	137.5	0.987	0.968	1	150
GCF_008693685.1|NZ_CP044069.1|NZ_CP044069.1_1722	clust_rep_seq	10503	265	Aristaios__Aristaios	6.5e-49	166.7	0.595	0.909	12	252
GCF_009184745.1|NZ_CP045070.1|NZ_CP045070.1_2649	clust_rep_seq	10514	274	Aristaios__Aristaios	2.4e-21	76.1	0.555	0.949	1	260
GCF_009363455.1|NZ_CP045355.1|NZ_CP045355.1_1314	clust_rep_seq	10530	268	DS-6__DS-6A	8.1e-31	107.2	0.553	0.832	37	259
GCF_009665215.1|NZ_CP035680.1|NZ_CP035680.1_2078	clust_rep_seq	10555	471	Paris_II__AriA_AAA21	3e-16	59.3	0.824	0.879	5	418
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2310	clust_rep_seq	10575	65	PD-T2-1__PD-T2-1A	1.8e-09	37.9	0.767	0.969	2	64
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2311	clust_rep_seq	10576	288	PD-T2-1__PD-T2-1B	5.2999999999999996e-90	301.2	1.0	1.0	1	288
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2316	clust_rep_seq	10579	351	RM_Type_II__Type_II_REase27	2.5e-15	57.0	0.569	0.712	20	269
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2316	clust_rep_seq	10579	351	RM_Type_II__Type_II_REase09	5.5e-17	62.5	0.659	0.778	33	305
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2316	clust_rep_seq	10579	351	PD-T4-2__PD-T4-2_A	3.3e-51	173.9	0.778	0.826	28	317
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2316	clust_rep_seq	10579	351	Menshen__NsnA	1.5e-70	237.8	0.868	0.937	15	343
GCF_009665315.1|NZ_CP035693.1|NZ_CP035693.1_2354	clust_rep_seq	10589	247	RM_Type_IV__Type_IV_05	8.1e-25	87.8	0.473	0.587	94	238
GCF_009665415.1|NZ_CP035921.1|NZ_CP035921.1_339	clust_rep_seq	10594	256	Aristaios__Aristaios	4.7999999999999997e-39	134.3	0.449	0.77	2	198
GCF_009764005.1|NZ_CP046824.1|NZ_CP046824.1_959	clust_rep_seq	10620	91	Retron_VI__HTH	4.7000000000000005e-25	87.0	0.838	0.912	3	85
GCF_009764115.1|NZ_CP046835.1|NZ_CP046835.1_1231	clust_rep_seq	10681	227	Dag__Dag1_VP1840	1.2999999999999999e-51	174.8	0.894	0.925	2	211
GCF_009764115.1|NZ_CP046835.1|NZ_CP046835.1_1231	clust_rep_seq	10681	227	VP1840__VP1840	5.899999999999999e-53	179.4	0.876	0.965	3	221
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_268	clust_rep_seq	10709	266	CBASS__Effector_TIR	2e-38	131.7	0.433	0.56	1	149
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	RM_Type_II__Type_II_MTases_FAM_15	6.3e-08	31.5	0.501	0.435	7	177
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	RM_Type_II__Type_II_MTases_FAM_16	3.8e-10	38.9	0.45	0.417	24	187
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	RM_Type_II__Type_II_MTases_FAM_22	9.4e-15	54.1	0.449	0.435	3	173
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	DISARM_2__drmMII	8.6e-29	100.3	0.957	0.954	4	378
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	RM_Type_II__Type_II_MTases_FAM_0	1.2e-31	109.9	0.964	0.954	4	378
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	RM_Type_II__Type_II_MTases_FAM_2	1.6000000000000002e-56	191.4	0.968	0.957	3	378
GCF_013357825.1|NZ_CP053823.1|NZ_CP053823.1_319	clust_rep_seq	10715	393	Druantia_II__DruM	4.7e-61	206.6	0.829	0.954	4	378
GCF_013357885.1|NZ_CP053745.1|NZ_CP053745.1_324	clust_rep_seq	10730	499	RT_I_II_III_IV_V_VI_1	1.2e-12	46.9	0.495	0.307	138	290
GCF_013357885.1|NZ_CP053745.1|NZ_CP053745.1_324	clust_rep_seq	10730	499	AbiP2__AbiP2	2.0000000000000002e-199	663.1	0.969	0.992	2	496
GCF_013393865.1|NZ_CP040101.1|NZ_CP040101.1_1541	clust_rep_seq	10754	263	RM_Type_II__Type_II_REase19	9.8e-16	57.6	0.492	0.662	86	259
GCF_013393865.1|NZ_CP040101.1|NZ_CP040101.1_1561	clust_rep_seq	10759	235	AbiAlpha__AbiAlpha	4.2e-09	36.1	0.642	0.481	101	213
GCF_013393865.1|NZ_CP040101.1|NZ_CP040101.1_1564	clust_rep_seq	10760	610	Septu__PtuA	3.9e-21	75.9	0.786	0.625	5	385
GCF_013393865.1|NZ_CP040101.1|NZ_CP040101.1_1564	clust_rep_seq	10760	610	Gabija__GajA	1.2e-24	86.7	0.795	0.844	5	519
GCF_014083925.1|NZ_CP046268.1|NZ_CP046268.1_1150	clust_rep_seq	10762	373	gcu24__gcu24	3.3e-38	131.6	0.831	0.946	3	355
GCF_014083925.1|NZ_CP046268.1|NZ_CP046268.1_1150	clust_rep_seq	10762	373	DS-5__DS-5B	7e-108	360.7	0.984	0.995	2	372
GCF_014083925.1|NZ_CP046268.1|NZ_CP046268.1_1525	clust_rep_seq	10764	213	Shedu__SduA	1.9e-29	102.9	0.473	0.751	18	177
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2007	clust_rep_seq	10775	168	RosmerTA__RmrA_2617826694	1e-11	43.5	0.401	0.935	12	168
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2029	clust_rep_seq	10780	285	Aristaios__Aristaios	1e-52	179.1	0.604	0.937	4	270
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2036	clust_rep_seq	10783	352	FS_HsdR_like__HdrR	4.2999999999999997e-61	206.5	0.934	0.969	8	348
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2036	clust_rep_seq	10783	352	DS-38__DS-38	3.7e-114	380.8	0.971	0.989	3	350
GCF_014107515.1|NZ_CP044206.1|NZ_CP044206.1_2036	clust_rep_seq	10783	352	HEC-08__HEC-08	1.3e-120	402.3	0.969	0.997	1	351
GCF_014274185.1|NZ_CP060386.1|NZ_CP060386.1_1303	clust_rep_seq	10798	281	PhiR5.1_HipAD__HipD2	3.3e-30	105.3	0.946	0.932	5	266
GCF_014274185.1|NZ_CP060386.1|NZ_CP060386.1_1303	clust_rep_seq	10798	281	DS-6__DS-6B	2.6e-76	256.8	0.896	0.986	1	277
GCF_014274185.1|NZ_CP060386.1|NZ_CP060386.1_1303	clust_rep_seq	10798	281	PhiR5.1_HipAD__HipD	3.1e-98	328.6	0.791	0.993	1	279
GCF_023716625.1|NZ_CP071855.1|NZ_CP071855.1_1635	clust_rep_seq	10828	461	PD-T7-1__PD-T7-1	1.1e-42	145.8	0.749	0.714	123	451
GCF_023716625.1|NZ_CP071855.1|NZ_CP071855.1_1635	clust_rep_seq	10828	461	PD-T7-5__PD-T7-5	1.4999999999999998e-103	346.0	0.908	0.711	128	455
GCF_023716845.1|NZ_CP068024.1|NZ_CP068024.1_1459	clust_rep_seq	10839	348	DS-31__DS-31	1.2e-150	501.0	0.989	0.997	1	347
GCF_024346995.1|NZ_AP024887.1|NZ_AP024887.1_843	clust_rep_seq	10881	313	EcoKMcrA__EcoKMcrA	2.4000000000000002e-30	105.7	0.402	0.738	66	296
GCF_024346995.1|NZ_AP024887.1|NZ_AP024887.1_844	clust_rep_seq	10882	312	DS-34__DS-34B	1.1e-97	326.7	0.939	0.971	5	307
GCF_024346995.1|NZ_AP024888.1|NZ_AP024888.1_143	clust_rep_seq	10883	528	PD-Lambda-1__PD-Lambda-1	1.8000000000000003e-156	521.3	0.955	0.962	18	525
GCF_029224045.1|NZ_CP119522.1|NZ_CP119522.1_119	clust_rep_seq	10934	374	Retron_VII_2__DUF3800	1.4e-06	28.5	0.981	0.816	3	307
GCF_030060435.1|NZ_CP125875.1|NZ_CP125875.1_883	clust_rep_seq	10951	289	Aristaios__Aristaios	8.2e-49	166.4	0.604	0.972	3	283
GCF_030060435.1|NZ_CP125875.1|NZ_CP125875.1_909	clust_rep_seq	10960	340	Kiwa__KwaB	1.8e-34	119.1	0.965	0.918	20	331
GCF_030238765.2|NZ_CM129898.1|NZ_CM129898.1_1251	clust_rep_seq	10964	167	CBASS__2TM_Gros	9.6e-07	28.6	0.61	0.844	8	148
GCF_030238765.2|NZ_CM129898.1|NZ_CM129898.1_1251	clust_rep_seq	10964	167	CBASS__2TM_new	7.3e-08	31.8	0.459	0.719	18	137
GCF_030238765.2|NZ_CM129898.1|NZ_CM129898.1_1251	clust_rep_seq	10964	167	CBASS__2TM_type_IV	2e-08	33.7	0.485	0.581	41	137
GCF_030704285.1|NZ_CP131931.1|NZ_CP131931.1_1519	clust_rep_seq	10994	300	DarTG__DarT	4e-16	58.9	0.945	0.573	113	284
GCF_030704285.1|NZ_CP131931.1|NZ_CP131931.1_1587	clust_rep_seq	10999	279	DS-40__DS-40	1.5999999999999998e-88	296.2	0.99	0.989	3	278
GCF_040869035.2|NZ_CP162101.2|NZ_CP162101.2_332	clust_rep_seq	11007	276	Septu__PtuA_2	2.9999999999999996e-60	203.8	0.522	0.957	1	264
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	RM_Type_II__Type_II_MTases_FAM_16	2.2e-26	92.3	0.924	0.959	2	380
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	RM_Type_II__Type_II_MTases_FAM_15	1.8e-27	95.8	0.959	0.99	3	393
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	RM_Type_II__Type_II_MTases_FAM_21	1.1999999999999999e-41	142.4	0.839	0.965	5	385
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	RM_Type_II__Type_II_MTases_FAM_2	2e-49	168.1	0.953	0.972	2	385
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	Druantia_II__DruM	7.9e-73	245.4	0.842	0.995	2	394
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	DISARM_2__drmMII	9.7e-81	271.2	0.968	0.992	2	393
GCF_041879395.1|NZ_CP090847.1|NZ_CP090847.1_1435	clust_rep_seq	11021	395	RM_Type_II__Type_II_MTases_FAM_0	1.0000000000000001e-96	323.9	0.978	0.995	1	393
GCF_045586155.1|NZ_CP169050.1|NZ_CP169050.1_1599	clust_rep_seq	11068	257	Aristaios__Aristaios	2.0000000000000002e-57	194.7	0.623	0.984	4	256
